word,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990
beautiful,2.220446049250313e-16,0.026763326501012097,0.031853420753019224,0.04792350878664875,0.05180404295133845,0.05166142409799268,0.060253922962431816,0.075096258316244,0.105118316135551,0.1095476949112576
increase,0.0,0.024276866765125193,0.0309798775779202,0.05008718007637236,0.062012603793137555,0.07006918897578518,0.07804658594973846,0.10791530175233,0.11737235409657232,0.12391925595298492
century,-2.220446049250313e-16,0.03653336047545508,0.05229888176858599,0.055901082592051066,0.0733783516830635,0.0999649703581953,0.10500436920405021,0.11374426841532803,0.1347322358328974,0.13095986937832493
daughter,0.0,0.021245473128223225,0.023430050837809913,0.03125889724368258,0.04481790779033701,0.052870955146144594,0.06366755849607497,0.08571999204691405,0.10232559677392239,0.12072014583077806
sell,0.0,0.026452162285773073,0.05151204215809846,0.057984016334331145,0.06681683051571274,0.05899663516729192,0.0654148672510243,0.0808500687866085,0.09939145376427938,0.10841330900422552
increased,-2.220446049250313e-16,0.03271171882936952,0.04734386285058245,0.06296218742027837,0.07566852642046318,0.08502772375130152,0.10208135448017686,0.12860558138188904,0.16691822776576215,0.20418031479245624
god,-2.220446049250313e-16,0.01654944857492946,0.02748131846889723,0.03428228959931445,0.037304528478023014,0.0383299994881835,0.043096648792463776,0.054865536725404174,0.06174416780673064,0.0745706795264236
week,0.0,0.0326309110053411,0.03678792575972134,0.04778915214937507,0.05452823428538012,0.05001666904160518,0.054291627674722065,0.07019683908374785,0.08222568730919078,0.09827925573682683
evening,0.0,0.020720460100722704,0.02802060094337433,0.04309437768916591,0.05193005638132897,0.05788500464599344,0.06002103958119709,0.07182409633434506,0.08672933578607056,0.09248865400318274
door,0.0,0.026750654156259213,0.04620790828812493,0.053666454294380106,0.05979494307561661,0.06171396694867837,0.07275662838739083,0.09526385294677575,0.11217529647374158,0.11451094405186546
payment,-2.220446049250313e-16,0.014462453804664599,0.02252597295040981,0.02872647222479585,0.03289884396571685,0.03759761976693976,0.04425383936855787,0.05647201764722076,0.05818680562828937,0.06623880703104879
during,1.1102230246251565e-16,0.029034641530896854,0.039590469475370815,0.05330060162080419,0.06546013127972361,0.06047406821779211,0.07066812674786849,0.0888241557279309,0.11022660011127516,0.11723870888835874
evidence,0.0,0.03254900789160864,0.03630158366139746,0.05505968669313588,0.07063759748060028,0.07781178412530976,0.07910852576647331,0.0983580869547589,0.1065997717702929,0.11639645687544009
husband,0.0,0.027825456862325293,0.031667975032338536,0.0389102319657505,0.044466265770349844,0.05452715054582291,0.05073878951827382,0.06869282378080754,0.08228704500503348,0.0988726162189526
coast,0.0,0.01624463196700998,0.023371930574592525,0.027893867591590182,0.03856057039167782,0.033298186544359454,0.06308809039649255,0.06549395534563718,0.07974236682083191,0.0745271063701558
tell,0.0,0.023546192464172,0.03177980073823372,0.0373812220038372,0.04534778875171208,0.05050296775641616,0.05099140729058671,0.057319271267125105,0.07177238276453735,0.07663546163405321
she,-2.220446049250313e-16,0.020242116104849495,0.027358368376459663,0.034094665184240536,0.045019505933334036,0.049223049072259384,0.05620232709275186,0.07006679365850177,0.10703362820641815,0.11729650443242934
disease,-2.220446049250313e-16,0.024645295842235293,0.0315267941647005,0.04437918339156144,0.05227415419109804,0.05672935048198202,0.08097542807456048,0.1261142716115896,0.1458062790638539,0.14651285872400832
between,0.0,0.03429512331256579,0.053570289886810896,0.07289194926377585,0.08365623891238316,0.1076485862098916,0.1114589348908519,0.16565387377118124,0.19007585354782652,0.21166011345639058
river,0.0,0.05139578213251017,0.0585230376171173,0.07269506763969802,0.06860900590179264,0.08446139522309948,0.07826856531370385,0.09583766729933374,0.10428571169726575,0.11746038823803417
protect,2.220446049250313e-16,0.037553059632256525,0.05159795716236326,0.06327910342575649,0.07368706230652744,0.08466105996820505,0.08214730273401682,0.10159608169193468,0.11819517511308075,0.14427091879389364
church,0.0,0.02338561544585782,0.031880209271796134,0.035360601908433265,0.053495991550102096,0.053546820421424335,0.06052157008859638,0.060547125851016514,0.07313058008111295,0.07177245530235477
most,0.0,0.031245164594178587,0.04159422814713887,0.05218654260090938,0.0744135807362265,0.07110991646453857,0.0744306015029188,0.0954959108854283,0.1274096526931784,0.14125210509054886
act,0.0,0.043605756018515796,0.046864851655640805,0.07013052376288542,0.09771972180371746,0.0970551373525006,0.1219355812542312,0.15113276087149352,0.16077598468883003,0.1755848972384133
water,2.220446049250313e-16,0.02460391769723369,0.021954281843215906,0.027047974408468622,0.03237318971512593,0.03508789479703234,0.04521865901026867,0.05134164893397841,0.06437630046662113,0.07288484740217216
know,0.0,0.011759492848270159,0.016017437140034452,0.022513523322189366,0.024215259325324756,0.025464809136434563,0.02791043364481094,0.04080385081998916,0.0539972403820802,0.05798368809336951
poet,2.220446049250313e-16,0.04110199925594715,0.03839326936579712,0.04779086312550107,0.05393273060945103,0.052796891402022816,0.050538097777504065,0.07188988735127488,0.08238751447404613,0.09650822790633762
autumn,0.0,0.033316357236830685,0.05373315942922219,0.06035291203126647,0.09742358993863998,0.1296970989308892,0.16173833611814858,0.1596894007213827,0.1593809628488747,0.16538136797978775
brother,0.0,0.03075219607571178,0.03306964890833952,0.047408924975766986,0.06196809342702714,0.08118825785818917,0.09629018144244184,0.11799887074867366,0.1307276591632307,0.14244421655473394
avg,1.6653345369377347e-17,0.06107052944325006,0.0852590062091328,0.11843218739442501,0.16186747466361542,0.18804418320600977,0.21821431066496635,0.2597939552149281,0.29750886957737144,0.31712833295401943
