word&1900&1910&1920&1930&1940&1950&1960&1970&1980&1990
the&0.0&0.16&0.22&0.28&0.3&0.28&0.29&0.27&0.26&0.28
beautiful&0.0&0.21&0.19&0.23&0.26&0.25&0.27&0.34&0.3&0.3
increase&0.0&0.2&0.21&0.21&0.23&0.25&0.27&0.26&0.3&0.3
century&0.0&0.19&0.2&0.22&0.23&0.25&0.27&0.3&0.32&0.31
daughter&-0.0&0.19&0.2&0.23&0.25&0.27&0.26&0.3&0.32&0.31
sell&0.0&0.2&0.24&0.27&0.27&0.3&0.29&0.31&0.33&0.31
increased&0.0&0.21&0.24&0.26&0.24&0.27&0.29&0.33&0.33&0.31
god&-0.0&0.21&0.24&0.24&0.25&0.28&0.29&0.3&0.34&0.32
week&0.0&0.17&0.24&0.22&0.3&0.28&0.32&0.34&0.35&0.32
evening&0.0&0.19&0.21&0.23&0.29&0.28&0.27&0.32&0.28&0.32
door&0.0&0.2&0.22&0.27&0.27&0.26&0.25&0.33&0.31&0.32
payment&0.0&0.18&0.2&0.21&0.23&0.27&0.27&0.32&0.32&0.32
during&0.0&0.19&0.2&0.23&0.26&0.31&0.29&0.31&0.32&0.33
evidence&0.0&0.22&0.23&0.26&0.3&0.31&0.31&0.33&0.35&0.33
husband&0.0&0.21&0.24&0.26&0.25&0.26&0.28&0.3&0.3&0.33
coast&0.0&0.18&0.23&0.22&0.26&0.24&0.28&0.29&0.32&0.33
tell&0.0&0.21&0.23&0.25&0.3&0.3&0.33&0.31&0.34&0.33
she&0.0&0.22&0.27&0.28&0.27&0.24&0.31&0.28&0.31&0.33
disease&-0.0&0.18&0.22&0.23&0.25&0.23&0.28&0.31&0.34&0.33
between&0.0&0.21&0.26&0.26&0.27&0.29&0.31&0.32&0.33&0.33
river&0.0&0.19&0.22&0.25&0.24&0.28&0.31&0.28&0.31&0.33
protect&0.0&0.22&0.26&0.25&0.28&0.27&0.3&0.34&0.33&0.33
church&-0.0&0.18&0.21&0.23&0.24&0.23&0.25&0.31&0.29&0.33
most&0.0&0.25&0.25&0.28&0.31&0.29&0.32&0.31&0.39&0.34
act&0.0&0.2&0.23&0.28&0.28&0.29&0.34&0.35&0.36&0.34
water&0.0&0.2&0.21&0.2&0.24&0.24&0.29&0.3&0.34&0.34
know&0.0&0.26&0.27&0.29&0.26&0.31&0.27&0.33&0.33&0.34
poet&0.0&0.22&0.26&0.24&0.31&0.31&0.33&0.33&0.35&0.34
autumn&0.0&0.2&0.25&0.27&0.3&0.32&0.33&0.33&0.38&0.34
brother&0.0&0.21&0.23&0.22&0.25&0.25&0.28&0.32&0.29&0.34
avg&0.0&0.202&0.2293333333333333&0.24566666666666673&0.2663333333333333&0.2736666666666668&0.29166666666666663&0.3123333333333333&0.3246666666666666&0.3243333333333333
