word&1900&1910&1920&1930&1940&1950&1960&1970&1980&1990
aids&0.0&0.46&0.58&0.71&0.64&0.69&0.68&0.71&0.96&1.08
currently&0.0&0.8&0.89&0.97&0.96&0.94&0.93&0.95&0.99&1.0
typically&0.0&0.81&0.93&0.89&0.87&0.88&0.88&0.89&0.93&0.99
commitment&0.0&0.65&0.6&0.74&0.74&0.8&0.88&0.9&0.92&0.98
screening&0.0&0.76&0.76&0.8&0.96&0.84&0.86&0.94&1.0&0.97
significantly&0.0&0.63&0.81&0.83&0.89&0.9&0.96&0.97&0.98&0.96
shatter&0.0&0.82&0.68&0.72&0.77&0.83&0.77&0.81&0.89&0.96
stance&-0.0&0.6&0.74&0.82&0.72&0.67&0.88&0.92&0.92&0.96
computer&0.0&0.0&0.0&0.0&0.84&0.98&0.97&1.0&0.96&0.96
encompass&0.0&0.0&0.8&0.74&0.86&0.81&0.87&0.91&0.97&0.96
monitor&0.0&0.77&0.8&0.94&0.87&0.93&0.82&0.91&0.97&0.96
criticise&0.0&0.57&0.66&0.78&0.78&0.77&0.8&0.89&0.88&0.96
rip&0.0&0.64&0.71&0.76&0.77&0.85&0.86&0.92&0.88&0.96
timing&0.0&0.69&0.72&0.78&0.78&0.92&0.94&0.96&0.95&0.95
peer&0.0&0.4&0.52&0.48&0.66&0.66&0.74&0.85&0.91&0.95
uncover&-0.0&0.72&0.76&0.81&0.89&0.97&0.89&0.88&0.94&0.95
dramatically&0.0&0.81&0.77&0.89&0.85&0.8&0.86&0.91&0.92&0.95
hopefully&0.0&0.72&0.75&0.81&0.83&0.82&0.84&0.88&0.86&0.93
optional&0.0&0.86&0.82&0.77&0.85&0.89&0.83&0.96&0.94&0.93
killer&0.0&0.71&0.87&0.83&0.87&0.74&0.81&0.77&0.92&0.93
unacceptable&-0.0&0.88&1.0&0.91&0.79&0.89&0.82&0.86&0.86&0.93
rating&0.0&0.66&0.64&0.63&0.75&0.79&0.8&0.89&0.85&0.92
criticize&0.0&0.77&0.84&0.85&0.77&0.86&0.87&0.92&0.86&0.92
ironically&-0.0&0.67&0.69&0.85&0.8&0.84&1.0&0.88&0.96&0.92
redundancy&0.0&0.0&0.0&0.0&0.0&0.84&0.84&0.86&0.84&0.92
forecast&0.0&0.58&0.67&0.65&0.65&0.71&0.79&0.81&0.84&0.92
server&-0.0&0.64&0.0&0.0&0.0&0.66&0.73&0.93&0.86&0.92
pensioner&0.0&0.71&0.74&0.79&0.76&0.77&0.77&0.77&0.83&0.92
rehabilitation&0.0&0.74&0.82&0.77&0.81&0.87&0.85&0.94&0.85&0.91
implement&0.0&0.78&0.78&0.85&0.84&0.91&0.87&0.92&0.98&0.91
avg&0.0&0.6283333333333334&0.6783333333333335&0.7123333333333334&0.7523333333333332&0.8276666666666668&0.847&0.8903333333333333&0.9140000000000001&0.9493333333333337
